drs_uri,name,gender,library_id,reference_genome,sample_id,case_id,investigation,experimental_strategy,sample_type,platform
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa50,LP6005442-DNA_B02.annotated.nh.vcf.gz.tbi,Female,LP6005442-DNA_B02,hs37d5,HGDP00928,S_Yoruba-1,SGDP-Yoruba,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa51,LP6005442-DNA_G02.srt.aln.bam,Male,LP6005442-DNA_G02,hs37d5,armenia293,S_Armenian-1,SGDP-Armenian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa52,LP6005443-DNA_A07.annotated.nh.vcf.gz,Male,LP6005443-DNA_A07,hs37d5,CHI-007,S_Thai-1,SGDP-Thai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa53,LP6005442-DNA_B02.srt.aln.bam,Female,LP6005442-DNA_B02,hs37d5,HGDP00928,S_Yoruba-1,SGDP-Yoruba,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa54,LP6005519-DNA_A05.srt.aln.bam.bai,Male,LP6005519-DNA_A05,hs37d5,R3,S_Relli-1,SGDP-Relli,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa55,LP6005592-DNA_D01.annotated.nh.vcf.gz.tbi,Male,LP6005592-DNA_D01,hs37d5,Utsa22,S_Saami-2,SGDP-Saami,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa56,LP6005442-DNA_E04.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_E04,hs37d5,Jordan214,S_Jordanian-3,SGDP-Jordanian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa57,LP6005442-DNA_B03.srt.aln.bam,Male,LP6005442-DNA_B03,hs37d5,BulgarianC1,S_Bulgarian-2,SGDP-Bulgarian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa58,LP6005443-DNA_A01.srt.aln.bam.bai,Male,LP6005443-DNA_A01,hs37d5,HGDP01417,S_BantuKenya-1,SGDP-BantuKenya,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa59,LP6005443-DNA_A06.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_A06,hs37d5,NA17374,S_Greek-2,SGDP-Greek,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa5a,LP6007068-DNA_A01.srt.aln.bam.bai,Male,LP6007068-DNA_A01,hs37d5,TZ-11,B_Crete-2,SGDP-Crete,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa5b,LP6005519-DNA_A05.annotated.nh.vcf.gz.tbi,Male,LP6005519-DNA_A05,hs37d5,R3,S_Relli-1,SGDP-Relli,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa5c,LP6005441-DNA_D08.srt.aln.bam,Female,LP6005441-DNA_D08,hs37d5,HGDP01198,S_Miao-2,SGDP-Miao,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa5d,LP6005443-DNA_H11.annotated.nh.vcf.gz,Female,LP6005443-DNA_H11,hs37d5,mixa0105,S_Mixtec-2,SGDP-Mixtec,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa5e,LP6005443-DNA_D08.annotated.nh.vcf.gz,Female,LP6005443-DNA_D08,hs37d5,HGDP00552,S_Papuan-13,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa5f,LP6005443-DNA_F07.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_F07,hs37d5,HGDP00548,S_Papuan-7,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa60,LP6005519-DNA_F06.annotated.nh.vcf.gz.tbi,Female,LP6005519-DNA_F06,hs37d5,Dus22,S_Dusun-1,SGDP-Dusun,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa61,LP6005441-DNA_D09.srt.aln.bam,Female,LP6005441-DNA_D09,hs37d5,HGDP00796,S_Orcadian-2,SGDP-Orcadian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa62,LP6005519-DNA_D03.srt.aln.bam,Male,LP6005519-DNA_D03,hs37d5,tdj430_shugnan,S_Tajik-2,SGDP-Tajik,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa63,LP6005519-DNA_D04.srt.aln.bam,Male,LP6005519-DNA_D04,hs37d5,Y8,S_Yadava-2,SGDP-Yadava,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa64,LP6005443-DNA_H01.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_H01,hs37d5,HGDP01350,S_Tu-1,SGDP-Tu,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa65,LP6005592-DNA_G03.annotated.nh.vcf.gz.tbi,Male,LP6005592-DNA_G03,hs37d5,Jordan445,S_Jordanian-1,SGDP-Jordanian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa66,LP6005441-DNA_E02.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_E02,hs37d5,HGDP00616,S_BedouinB-1,SGDP-BedouinB,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa67,LP6005443-DNA_F01.annotated.nh.vcf.gz,Male,LP6005443-DNA_F01,hs37d5,HGDP01333,S_She-2,SGDP-She,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa68,LP6005519-DNA_C05.srt.aln.bam.bai,Male,LP6005519-DNA_C05,hs37d5,I1,S_Irula-1,SGDP-Irula,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa69,LP6005443-DNA_A07.srt.aln.bam.bai,Male,LP6005443-DNA_A07,hs37d5,CHI-007,S_Thai-1,SGDP-Thai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa6a,SS6004473.annotated.nh.vcf.gz,Male,SS6004473,hs37d5,HGDP01036,B_Ju_hoan_North-4,SGDP-Ju_hoan_North,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa6b,LP6005441-DNA_D06.annotated.nh.vcf.gz,Female,LP6005441-DNA_D06,hs37d5,HGDP00773,S_Japanese-2,SGDP-Japanese,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa6c,LP6005443-DNA_E09.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_E09,hs37d5,HGDP01338,S_Naxi-1,SGDP-Naxi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa6d,SS6004470.annotated.nh.vcf.gz.tbi,Male,SS6004470,hs37d5,HGDP01286,B_Mandenka-3,SGDP-Mandenka,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa6e,LP6005441-DNA_D05.srt.aln.bam,Female,LP6005441-DNA_D05,hs37d5,HGDP00783,S_Han-1,SGDP-Han,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa6f,LP6005443-DNA_E08.srt.aln.bam,Female,LP6005443-DNA_E08,hs37d5,HGDP00554,S_Papuan-14,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa70,LP6005442-DNA_G07.srt.aln.bam.bai,Male,LP6005442-DNA_G07,hs37d5,NA17377,S_Greek-1,SGDP-Greek,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa71,LP6005443-DNA_E09.srt.aln.bam,Male,LP6005443-DNA_E09,hs37d5,HGDP01338,S_Naxi-1,SGDP-Naxi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa72,LP6005442-DNA_A10.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_A10,hs37d5,HG03100,S_Esan-1,SGDP-Esan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa73,LP6005442-DNA_H12.srt.aln.bam,Female,LP6005442-DNA_H12,hs37d5,Ul31,S_Ulchi-1,SGDP-Ulchi,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa74,LP6005443-DNA_E08.srt.aln.bam.bai,Female,LP6005443-DNA_E08,hs37d5,HGDP00554,S_Papuan-14,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa75,LP6005441-DNA_D04.srt.aln.bam,Female,LP6005441-DNA_D04,hs37d5,HGDP01315,S_Dai-3,SGDP-Dai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa76,LP6005441-DNA_C03.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_C03,hs37d5,HGDP00019,S_Brahui-2,SGDP-Brahui,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa77,LP6005442-DNA_G03.srt.aln.bam,Male,LP6005442-DNA_G03,hs37d5,Est400,S_Estonian-2,SGDP-Estonian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa78,LP6005441-DNA_A09.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_A09,hs37d5,HGDP01344,S_Naxi-2,SGDP-Naxi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa79,LP6005443-DNA_B08.annotated.nh.vcf.gz,Male,LP6005443-DNA_B08,hs37d5,HGDP00553,S_Papuan-10,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa7a,LP6005441-DNA_D01.srt.aln.bam,Male,LP6005441-DNA_D01,hs37d5,HGDP00090,S_Balochi-1,SGDP-Balochi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa7b,LP6005442-DNA_B03.annotated.nh.vcf.gz,Male,LP6005442-DNA_B03,hs37d5,BulgarianC1,S_Bulgarian-2,SGDP-Bulgarian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa7c,LP6005443-DNA_D05.srt.aln.bam,Female,LP6005443-DNA_D05,hs37d5,Ale14,S_Tlingit-2,SGDP-Tlingit,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa7d,LP6005442-DNA_A08.annotated.nh.vcf.gz,Male,LP6005442-DNA_A08,hs37d5,NA15202,S_Hungarian-2,SGDP-Hungarian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa7e,LP6005442-DNA_C10.srt.aln.bam,Male,LP6005442-DNA_C10,hs37d5,HG00190,S_Finnish-2,SGDP-Finnish,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa7f,LP6005443-DNA_B04.annotated.nh.vcf.gz.tbi,Female,LP6005443-DNA_B04,hs37d5,Nlk3,S_Even-3,SGDP-Even,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa80,LP6005441-DNA_C11.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_C11,hs37d5,HGDP01079,S_Sardinian-1,SGDP-Sardinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa81,LP6005442-DNA_E11.annotated.nh.vcf.gz,Male,LP6005442-DNA_E11,hs37d5,NA19044,S_Luhya-2,SGDP-Luhya,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa82,LP6005443-DNA_D01.srt.aln.bam,Female,LP6005443-DNA_D01,hs37d5,HGDP00569,S_Druze-1,SGDP-Druze,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa83,LP6005677-DNA_E01.srt.aln.bam,Male,LP6005677-DNA_E01,hs37d5,NA11200,S_Quechua-2,SGDP-Quechua,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa84,LP6005441-DNA_G06.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_G06,hs37d5,HGDP01012,S_Karitiana-1,SGDP-Karitiana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa85,LP6005442-DNA_B12.srt.aln.bam.bai,Female,LP6005442-DNA_B12,hs37d5,HG02790,S_Punjabi-3,SGDP-Punjabi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa86,LP6005592-DNA_G03.srt.aln.bam.bai,Male,LP6005592-DNA_G03,hs37d5,Jordan445,S_Jordanian-1,SGDP-Jordanian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa87,LP6005619-DNA_B01.srt.aln.bam,Male,LP6005619-DNA_B01,hs37d5,SAH31,S_Saharawi-1,SGDP-Saharawi,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa88,LP6005443-DNA_D08.srt.aln.bam,Female,LP6005443-DNA_D08,hs37d5,HGDP00552,S_Papuan-13,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa89,LP6005441-DNA_E05.srt.aln.bam,Male,LP6005441-DNA_E05,hs37d5,HGDP00125,S_Hazara-2,SGDP-Hazara,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa8a,LP6005592-DNA_H01.annotated.nh.vcf.gz.tbi,Female,LP6005592-DNA_H01,hs37d5,YemeniteJew4695,S_Yemenite_Jew-1,SGDP-Yemenite_Jew,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa8b,LP6005441-DNA_A05.annotated.nh.vcf.gz,Male,LP6005441-DNA_A05,hs37d5,HGDP00530,S_French-1,SGDP-French,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa8c,LP6005442-DNA_E10.srt.aln.bam.bai,Male,LP6005442-DNA_E10,hs37d5,HG00126,S_English-1,SGDP-English,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa8d,LP6005443-DNA_D09.srt.aln.bam,Male,LP6005443-DNA_D09,hs37d5,Kusunda15,S_Kusunda-2,SGDP-Kusunda,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa8e,LP6005519-DNA_F03.srt.aln.bam.bai,Male,LP6005519-DNA_F03,hs37d5,Armenian222,S_Armenian-2,SGDP-Armenian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa8f,LP6005442-DNA_B10.srt.aln.bam,Female,LP6005442-DNA_B10,hs37d5,HG02943,S_Esan-2,SGDP-Esan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa90,LP6005519-DNA_F06.srt.aln.bam.bai,Female,LP6005519-DNA_F06,hs37d5,Dus22,S_Dusun-1,SGDP-Dusun,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa91,LP6005442-DNA_A04.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_A04,hs37d5,mg31,S_Georgian-2,SGDP-Georgian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa92,LP6005442-DNA_D03.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_D03,hs37d5,ch113,S_Chechen-1,SGDP-Chechen,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa93,LP6005443-DNA_E05.srt.aln.bam,Male,LP6005443-DNA_E05,hs37d5,Ale32,S_Tlingit-1,SGDP-Tlingit,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa94,LP6005443-DNA_A12.srt.aln.bam,Male,LP6005443-DNA_A12,hs37d5,zapo0098,S_Zapotec-1,SGDP-Zapotec,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa95,LP6005441-DNA_D01.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_D01,hs37d5,HGDP00090,S_Balochi-1,SGDP-Balochi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa96,LP6005441-DNA_B02.srt.aln.bam.bai,Female,LP6005441-DNA_B02,hs37d5,HGDP01414,S_BantuKenya-2,SGDP-BantuKenya,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa97,LP6005441-DNA_D12.annotated.nh.vcf.gz,Female,LP6005441-DNA_D12,hs37d5,HGDP01355,S_Tu-2,SGDP-Tu,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa98,LP6005677-DNA_D03.annotated.nh.vcf.gz,Female,LP6005677-DNA_D03,hs37d5,SA0342,S_Khomani_San-1,SGDP-Khomani_San,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa99,LP6005442-DNA_E07.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_E07,hs37d5,NA13604,S_Atayal-1,SGDP-Atayal,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa9a,LP6005442-DNA_F02.srt.aln.bam,Male,LP6005442-DNA_F02,hs37d5,altai363p,S_Altaian-1,SGDP-Altaian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa9b,LP6005443-DNA_D08.annotated.nh.vcf.gz.tbi,Female,LP6005443-DNA_D08,hs37d5,HGDP00552,S_Papuan-13,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa9c,LP6005519-DNA_C04.annotated.nh.vcf.gz.tbi,Male,LP6005519-DNA_C04,hs37d5,Y4,S_Yadava-1,SGDP-Yadava,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa9d,LP6005441-DNA_B08.srt.aln.bam.bai,Female,LP6005441-DNA_B08,hs37d5,HGDP00476,S_Mbuti-2,SGDP-Mbuti,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa9e,LP6005441-DNA_B11.srt.aln.bam.bai,Male,LP6005441-DNA_B11,hs37d5,HGDP00987,S_Ju_hoan_North-2,SGDP-Ju_hoan_North,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aa9f,LP6005441-DNA_B05.srt.aln.bam.bai,Female,LP6005441-DNA_B05,hs37d5,HGDP00526,S_French-2,SGDP-French,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa0,LP6005443-DNA_E01.srt.aln.bam,Male,LP6005443-DNA_E01,hs37d5,HGDP01320,S_Lahu-2,SGDP-Lahu,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa1,LP6005519-DNA_H03.srt.aln.bam.bai,Male,LP6005519-DNA_H03,hs37d5,B17,S_Brahmin-2,SGDP-Brahmin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa2,LP6005441-DNA_G09.annotated.nh.vcf.gz,Male,LP6005441-DNA_G09,hs37d5,HGDP00725,S_Palestinian-2,SGDP-Palestinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa3,LP6005677-DNA_B01.annotated.nh.vcf.gz,Female,LP6005677-DNA_B01,hs37d5,ALB212,S_Albanian-1,SGDP-Albanian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa4,SS6004471.annotated.nh.vcf.gz,Male,SS6004471,hs37d5,HGDP00982,B_Mbuti-4,SGDP-Mbuti,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa5,LP6005441-DNA_E08.srt.aln.bam,Male,LP6005441-DNA_E08,hs37d5,HGDP01228,S_Mongola-1,SGDP-Mongola,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa6,LP6005443-DNA_B06.annotated.nh.vcf.gz,Female,LP6005443-DNA_B06,hs37d5,NA15763,S_Icelandic-2,SGDP-Icelandic,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa7,LP6005441-DNA_E09.srt.aln.bam,Male,LP6005441-DNA_E09,hs37d5,HGDP01203,S_Oroqen-1,SGDP-Oroqen,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa8,LP6005443-DNA_D04.srt.aln.bam,Female,LP6005443-DNA_D04,hs37d5,Kor82,S_Itelman-1,SGDP-Itelman,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaa9,LP6005441-DNA_F01.annotated.nh.vcf.gz,Male,LP6005441-DNA_F01,hs37d5,HGDP01035,S_BantuHerero-2,SGDP-BantuHerero,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaaa,LP6005441-DNA_C09.srt.aln.bam,Male,LP6005441-DNA_C09,hs37d5,HGDP00798,S_Orcadian-1,SGDP-Orcadian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaab,LP6005441-DNA_H07.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_H07,hs37d5,HGDP00857,S_Mayan-2,SGDP-Mayan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaac,LP6005592-DNA_B02.srt.aln.bam.bai,Male,LP6005592-DNA_B02,hs37d5,NA17386,S_Maori-1,SGDP-Maori,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaad,LP6005443-DNA_F08.srt.aln.bam,Male,LP6005443-DNA_F08,hs37d5,HGDP00551,S_Papuan-9,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaae,LP6005592-DNA_C02.annotated.nh.vcf.gz,Male,LP6005592-DNA_C02,hs37d5,NA18940,S_Japanese-3,SGDP-Japanese,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786de4b0ec383d92aaaf,LP6005441-DNA_G11.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_G11,hs37d5,HGDP00208,S_Sindhi-1,SGDP-Sindhi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ee4b0ec383d92aab0,LP6005441-DNA_C05.srt.aln.bam,Male,LP6005441-DNA_C05,hs37d5,HGDP00785,S_Han-2,SGDP-Han,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ee4b0ec383d92aab1,LP6005441-DNA_H08.srt.aln.bam,Female,LP6005441-DNA_H08,hs37d5,HGDP01274,S_Mozabite-2,SGDP-Mozabite,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ee4b0ec383d92aab2,LP6005442-DNA_H03.srt.aln.bam.bai,Male,LP6005442-DNA_H03,hs37d5,Est375,S_Estonian-1,SGDP-Estonian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ee4b0ec383d92aab3,LP6005677-DNA_G01.srt.aln.bam.bai,Male,LP6005677-DNA_G01,hs37d5,Ayodo_430C,S_Luo-1,SGDP-Luo,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ee4b0ec383d92aab4,LP6005441-DNA_F03.srt.aln.bam.bai,Female,LP6005441-DNA_F03,hs37d5,HGDP00338,S_Burusho-2,SGDP-Burusho,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ee4b0ec383d92aab5,LP6005441-DNA_H08.srt.aln.bam.bai,Female,LP6005441-DNA_H08,hs37d5,HGDP01274,S_Mozabite-2,SGDP-Mozabite,WGS,Genomic_from_cell_lines,Illumina
